FID,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER_,SORT,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav
262,7060537550,7060563320,7060047060,7060047060,3173.699951,3173.699951,10970.7,40348.6,742927,0,0,2,14715,11.484,3.864,37.689,23,0,0,0,0,1,1,1,1,973,970,2678,744.233,2053.615,5053.068,10453.323,286,838,1105,607,1046,18,11,33,9,59,98,98,-45,241,-45,-15,30,94,151,208,241,227,174,108,28,-29,535,465,10,12,35,49,90,92,80,61,46,29,19,12,1172,1193,21,32,64,106,147,179,196,172,120,77,36,21,457,398,8,12,24,41,62,78,80,64,42,26,12,7,46,39,-54,-61,-53,-63,-45,-53,-39,-49,-59,-65,-62,-62,-47,-44,7,7,31,28,19,1,1,0,0,0,0,0,1,3,28,13,0,0,0,2,0,0,0,0,0,0,0,6,73,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,53,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,49,52,40,36,18,16,0,0,0,0,0,1,8,389,7,143,21,20,39,37,40,42,16,16,38,32,38,38,38,39,41,43,41,38,35,34,35,35,3,16,4,3326,1672,22.129,58.808,2.013,1.458,0,0,138,100,69,79,68,46,62,51,240,51833,1204176128,3128134400,939
263,7060537830,7060563320,7060047060,7060047060,3173.800049,3173.800049,9887.3,9887.3,742926,0,0,3,14716,6.756,2.026,22.681,21,0,0,0,0,2,2,0,0,1,0,0,655.255,655.257,2974.219,2974.225,252,952,952,607,1380,12,12,32,9,64,105,105,-30,245,-30,-3,37,98,153,212,245,232,179,114,35,-17,510,510,11,12,34,43,90,82,77,59,43,29,19,12,1212,1212,25,36,67,108,150,183,201,175,124,80,39,24,435,435,8,12,24,39,58,73,75,60,40,25,12,8,42,42,-58,-58,-57,-67,-50,-60,-40,-55,-62,-66,-65,-64,-50,-52,6,6,27,24,22,1,0,0,0,0,0,0,0,2,22,13,0,0,0,0,0,0,0,0,0,0,0,12,83,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,83,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,19,19,10,10,0,0,0,0,0,0,8,389,7,143,21,21,38,38,41,41,14,14,35,35,36,35,35,36,38,40,38,35,33,32,32,33,1,0,0,2765,2761,18.818,18.818,1.9,1.904,0,0,144,100,72,72,30,30,54,54,240,51659,942405504,942403776,936
264,7060529340,7060523200,7060047060,7060047060,3196,3196,30247.5,30247.5,742699,0,0,2,14717,580.4,228.807,2178.147,581,3,3,5,5,7,7,6,6,2733,2410,132,14722.034,14722.023,292543.563,292543.063,317,491,491,216,894,55,55,73,7,48,78,78,-54,199,-54,-44,10,71,129,176,199,190,153,94,38,-24,1116,1116,71,66,86,90,101,116,110,103,102,85,97,88,970,970,16,22,49,87,133,155,163,141,99,61,29,17,795,795,16,22,49,85,121,127,121,97,70,46,25,16,115,115,13,13,78,66,42,4,-24,-25,-33,-27,3,27,70,81,12,12,60,28,59,14,1,0,0,0,0,0,3,4,31,2,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,11,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,12,12,3,3,0,0,0,0,0,0,1,1,4,328,6,150,18,18,41,41,41,41,46,46,87,87,100,100,100,98,92,83,75,70,70,76,87,97,3,19,19,1396,1401,1401.533,1401.532,47.206,47.479,2,2,1468,1500,536,538,126,127,132,132,240,54988,74059390976,74059300864,945
265,7060529460,7060523200,7060047060,7060047060,3196.199951,3196.199951,18992.3,18992.3,742698,0,0,3,14718,385.214,168.777,1186.022,606,1,1,1,1,1,1,3,3,1370,1287,106,8609.807,8609.812,137167.641,137167.688,320,562,563,216,1450,79,80,92,10,62,95,95,-30,208,-30,-16,37,90,144,187,208,201,166,105,51,-4,1173,1174,84,77,104,103,112,112,120,107,92,80,92,91,1050,1050,21,29,61,98,140,158,164,145,107,69,36,22,858,858,21,29,61,95,127,128,121,101,74,50,29,21,112,113,9,9,74,62,41,4,-19,-29,-26,-26,-13,12,60,75,7,7,35,18,34,7,0,0,0,0,0,0,1,3,17,2,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,14,14,5,5,0,0,0,0,0,0,5,5,4,329,6,150,20,20,40,40,40,40,46,47,86,86,98,100,100,98,92,83,75,71,70,73,81,92,3,43,43,2609,2606,1348.207,1348.207,72.541,72.033,4,4,1741,1700,778,773,139,139,142,141,240,47542,69658845184,69658861568,858
266,7060468930,7060478560,7060047060,7060047060,3212.899902,3212.899902,3031.2,706391.8,742955,0,0,1,14719,945.418,337.807,2195.322,123,5,1,6,1,11,4,29,8,120551,97249,3262,1729.885,126460.211,74470.773,2385541,199,462,1135,350,591,15,37,36,9,59,90,59,-76,242,-76,-44,17,95,158,212,242,228,174,108,21,-54,543,402,12,15,37,51,74,82,73,63,56,37,25,16,1063,978,13,22,51,98,144,172,186,159,109,66,28,14,465,348,6,11,26,49,70,79,78,62,42,26,11,6,51,42,-49,-58,-14,-30,-27,-48,-49,-52,-61,-60,-48,-43,-11,14,14,19,55,54,49,12,4,0,0,0,0,0,0,2,41,16,0,0,0,4,0,0,0,0,1,0,0,0,30,0,0,61,0,0,0,4,0,0,0,0,0,14,0,0,0,0,1,0,1,27,42,6,0,8,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,5,0,6,0,0,0,68,1,18,0,0,0,11,16,8,11,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14,66,25,20,57,10,2,0,0,0,0,1,5,8,388,7,143,21,17,46,36,34,46,20,19,45,37,49,49,51,50,48,46,42,39,38,40,42,44,3,14,11,5351,1349,30.321,1421.835,10.352,2.033,0,0,656,300,178,71,127,41,82,40,240,51851,1481206272,72994373632,920
267,7060468870,7060478560,7060047060,7060047060,3213.100098,3213.100098,54224.2,54224.2,742954,0,0,2,14720,39.04,27.479,58.316,48,3,3,8,8,26,25,10,9,1596,398,323,4037.478,4006.752,32498.191,32468.314,36,461,455,353,679,4,4,21,8,52,62,63,-119,223,-119,-84,-18,68,137,191,223,211,151,84,-11,-90,499,501,11,13,30,52,69,87,69,58,48,34,17,12,970,972,7,14,39,84,137,163,182,157,101,57,21,8,431,432,3,7,20,43,68,78,79,61,38,22,8,3,51,52,-49,-48,39,-6,-25,-39,-50,-47,-62,-63,-53,-40,-17,27,20,20,79,78,69,25,6,0,0,0,0,0,1,8,53,16,0,0,0,4,0,1,0,0,2,0,0,0,19,0,0,72,0,2,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,19,0,0,73,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,38,38,38,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,71,71,18,18,1,1,0,0,0,0,2,2,8,386,7,143,19,19,40,41,41,41,21,21,45,45,48,49,51,51,50,48,44,39,38,39,41,43,1,24,26,2312,2342,157.638,156.405,2.936,3.038,0,0,301,300,96,96,60,61,55,55,240,53232,8195580416,8129385984,906
268,7060376630,7060406580,7060047060,7060047060,3217.800049,3217.800049,9667.1,9667.1,742896,0,0,3,14721,44.978,36.555,52.012,143,7,7,13,13,27,27,45,45,2434,691,487,937.449,937.449,4332.61,4332.612,40,424,424,350,578,9,9,13,8,46,43,43,-148,205,-148,-110,-40,51,125,177,205,192,134,71,-24,-112,676,676,21,15,37,56,76,107,95,87,72,58,30,21,852,852,3,10,33,75,127,151,162,137,85,47,16,6,575,575,2,8,27,61,94,103,103,82,51,30,11,4,79,79,-21,-21,86,35,9,-25,-40,-29,-41,-36,-15,17,46,73,25,25,89,86,84,55,6,0,0,0,0,1,3,5,56,16,0,13,0,18,0,12,0,0,1,0,5,1,0,0,0,37,0,11,0,3,0,0,0,13,0,18,0,12,0,0,1,0,5,1,0,0,0,37,0,11,0,3,0,0,8,0,0,0,35,3,0,0,43,16,3,0,0,0,0,0,0,0,0,34,3,0,0,43,16,3,0,0,0,0,0,11,42,42,38,38,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,42,42,27,27,5,5,3,3,0,0,0,0,2,2,4,343,7,148,14,14,39,38,47,47,46,45,71,71,79,81,83,81,75,69,64,60,60,64,69,73,7,0,0,1122,1126,107.934,107.934,13.236,13.276,0,0,855,900,184,184,59,60,67,67,240,56141,6251651072,6251653632,951
269,7060376640,7060406580,7060047060,7060047060,3217.899902,3217.899902,11032.9,18377.7,742897,0,0,2,14722,120.009,107.952,139.287,248,12,16,18,24,33,38,68,104,8890,2455,649,1887.505,2606.016,17781.168,20955.928,33,399,407,350,535,11,11,13,8,46,38,37,-150,196,-150,-113,-41,46,116,168,196,181,127,66,-25,-115,703,687,22,14,34,53,78,106,105,94,80,60,34,23,845,838,3,10,34,75,127,152,162,135,83,46,16,5,595,582,2,8,29,63,97,107,105,84,53,31,11,3,83,82,-17,-18,88,34,1,-29,-38,-31,-35,-30,-3,24,54,77,23,25,87,82,76,43,3,1,1,0,0,1,4,11,51,2,0,48,0,12,0,23,0,0,1,0,3,1,0,0,0,3,0,5,0,4,0,0,0,43,0,8,0,25,0,0,1,0,4,1,0,0,0,2,0,6,0,10,0,0,8,0,0,0,32,0,0,0,68,0,0,0,0,0,0,0,0,0,0,29,0,0,0,71,0,0,0,0,0,0,0,11,46,46,41,37,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,82,76,7,7,2,2,0,0,0,0,0,0,4,3,4,344,7,148,12,11,37,35,51,51,69,69,76,74,84,87,88,85,78,71,66,63,64,69,74,79,3,0,0,224,190,106.283,159.595,11.6,10.511,0,0,637,600,194,191,54,51,58,55,240,56141,6356548608,9530914816,951
270,7060470820,7060468930,7060047060,7060047060,3286.899902,3286.899902,10755.4,669464.1,742957,0,0,1,14723,1041.385,365.029,2435.88,96,3,1,3,1,11,4,3,8,119374,96441,2937,4626.46,121786.922,191117.672,2294165,196,520,1146,366,739,17,38,39,9,59,88,57,-75,241,-75,-44,13,89,152,207,241,229,172,105,17,-54,580,397,11,16,41,62,86,93,77,60,59,38,22,16,1079,971,13,22,51,97,145,173,191,166,111,66,28,14,496,343,6,11,26,51,75,87,87,67,44,27,11,6,54,42,-46,-58,-15,-28,-21,-36,-41,-46,-60,-64,-47,-42,-20,8,11,19,44,43,38,10,4,0,0,0,0,0,1,4,34,13,0,0,0,3,0,0,0,0,0,0,0,0,51,3,0,40,0,0,0,3,0,0,0,0,0,15,0,0,0,0,1,0,1,27,41,6,0,8,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,6,0,7,0,0,0,66,1,20,0,0,0,11,20,8,16,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15,62,24,29,56,1,2,0,0,0,0,2,6,8,396,6,142,20,17,43,36,37,46,19,19,46,37,48,49,51,52,52,50,46,41,39,41,42,44,1,17,11,6341,1297,22.011,1354.503,2.063,2.043,0,0,210,300,89,71,75,40,48,39,240,51842,1046982720,69506752512,900
271,7060470900,7060468930,7060047060,7060047060,3287.100098,3287.100098,33893.8,33893.8,742956,0,0,2,14724,42.632,17.494,101.483,51,1,1,1,1,5,5,4,4,503,142,105,2943.487,2943.488,16908.787,16908.875,370,976,977,371,1828,15,15,37,9,59,83,83,-60,229,-60,-32,13,77,137,192,229,217,160,96,14,-44,493,493,10,13,30,50,82,82,74,52,44,28,17,12,1091,1091,17,26,54,94,140,172,193,168,112,68,30,17,424,424,6,10,21,39,61,75,77,60,38,23,10,5,45,45,-55,-55,-40,-50,-45,-46,-41,-52,-62,-69,-61,-59,-43,-26,11,11,42,39,31,9,3,0,0,0,0,0,0,6,39,13,0,0,0,1,0,0,0,0,0,0,0,17,62,2,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,62,2,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,25,66,66,8,8,0,0,0,0,2,2,8,395,7,143,18,18,37,37,45,45,17,17,38,38,39,40,40,41,43,43,41,36,34,34,34,35,3,1,1,2030,2028,37.011,37.011,1.093,1.094,0,0,95,100,62,61,49,49,52,52,240,52195,2006372736,2006373632,933
272,7060535230,7060537550,7060047060,7060047060,3319.899902,3319.899902,21849.5,21849.5,742929,0,0,2,14725,7.685,1.614,35.525,11,0,0,0,0,1,1,1,1,488,486,2006,898.389,898.388,3770.847,3770.851,432,1251,1251,789,1805,9,10,36,9,59,98,98,-29,235,-29,-3,32,89,143,201,235,223,171,107,31,-19,431,431,9,9,27,38,78,70,70,52,33,21,15,9,1206,1206,25,36,66,106,148,182,201,176,123,80,38,24,369,369,7,10,19,31,49,62,66,53,34,21,10,6,36,36,-64,-64,-64,-75,-59,-64,-47,-61,-65,-71,-73,-73,-60,-63,7,7,29,29,23,1,1,0,0,0,0,0,1,3,21,13,0,0,0,0,0,0,0,0,0,0,0,46,47,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,37,37,12,12,0,0,0,0,1,1,8,402,7,143,20,20,37,37,43,43,16,16,30,30,30,29,29,30,32,34,33,30,28,27,26,27,3,0,0,948,948,23.885,23.885,1.095,1.094,0,0,88,100,84,84,34,34,42,42,240,54571,1288651136,1288650112,948
273,7060534960,7060537550,7060047060,7060047060,3319.899902,3319.899902,7527.8,7528.2,742928,0,0,3,14726,4.155,0.928,18.625,12,0,0,0,0,1,1,1,1,43,43,325,410.99,410.99,1629.393,1629.393,249,1070,1070,788,1367,7,7,26,9,59,97,97,-37,238,-37,-9,29,90,145,204,238,225,171,105,28,-26,461,461,9,10,29,44,84,81,72,51,35,22,15,10,1185,1185,23,34,64,105,147,180,200,174,121,77,36,22,395,395,7,10,20,34,53,69,72,56,36,22,10,6,39,39,-61,-61,-59,-71,-55,-58,-43,-55,-64,-71,-71,-72,-59,-55,6,6,27,25,21,1,1,0,0,0,0,0,1,3,25,13,0,0,0,0,0,0,0,0,0,0,0,35,43,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,25,25,24,24,0,0,0,0,0,0,8,402,7,143,19,19,37,37,44,44,15,15,32,32,32,31,32,33,35,38,36,33,30,28,28,29,3,0,0,1358,1359,12.793,12.793,1.697,1.698,0,0,130,100,78,78,48,48,59,59,240,53385,635309120,635309760,944
274,7060414650,7060432240,7060047060,7060047060,3327.300049,3327.300049,123.2,10254.6,742887,0,0,3,14727,39.254,29.326,51.118,158,18,2,35,8,52,16,5,28,1302,645,521,49.161,936.016,589.45,4083.279,66,307,383,279,322,7,7,16,8,52,64,62,-119,222,-119,-84,-16,72,144,197,222,208,153,89,-6,-87,608,581,19,21,38,55,68,89,87,78,59,46,29,19,941,939,6,14,38,83,136,161,172,147,98,57,21,9,520,498,3,9,26,56,84,90,89,72,47,28,11,5,65,62,-35,-38,67,33,-1,-34,-50,-45,-50,-47,-39,-19,28,54,20,22,78,74,76,28,3,0,0,0,0,0,0,4,58,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,1,0,2,0,6,0,12,0,0,1,0,1,0,4,0,0,72,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94,0,0,0,0,0,11,38,40,38,37,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,20,81,70,3,10,1,2,0,0,0,0,7,5,8,388,7,148,19,18,41,39,40,43,35,31,58,55,63,66,68,68,62,56,52,49,49,50,54,57,3,0,0,3069,2631,0.527,48.198,4.309,5.106,0,0,1121,700,204,187,148,80,95,62,240,56141,24844552,2542163456,951
275,7060414530,7060432240,7060047060,7060047060,3327.399902,3327.399902,5357.2,5357.5,742886,0,0,4,14728,27.406,21.489,33.347,152,5,5,13,13,30,31,46,46,1307,45,52,551.143,551.143,2523.076,2523.074,44,365,365,281,511,7,7,18,8,52,58,58,-130,218,-130,-94,-24,66,140,191,218,204,149,84,-10,-96,567,567,19,16,31,45,58,83,84,83,60,46,25,18,898,898,5,12,35,79,132,155,167,142,92,52,19,7,486,486,3,8,24,52,78,83,84,69,45,27,10,4,63,63,-37,-37,73,26,-13,-43,-56,-46,-50,-41,-35,-12,22,61,22,22,89,79,88,38,2,0,0,0,0,0,1,3,56,16,0,5,0,10,0,10,0,0,0,0,1,0,0,0,0,71,0,0,0,3,0,0,0,5,0,10,0,10,0,0,0,0,1,0,0,0,0,71,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,11,40,40,37,37,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25,25,66,66,5,5,5,5,0,0,0,0,5,5,4,343,7,148,18,18,42,42,40,39,36,36,58,58,64,67,68,66,60,54,50,49,50,52,55,58,3,0,0,2247,2247,34.726,34.726,7.511,7.506,0,0,939,900,185,185,95,95,66,66,240,56141,1877476096,1877475200,951
276,7060412280,7060414650,7060047060,7060047060,3345.600098,3345.600098,2481.3,2481.4,742888,0,0,4,14729,11.568,8.581,16.779,132,0,0,4,4,19,19,10,10,68,0,0,245.319,245.319,917.46,917.46,29,413,413,286,611,6,6,33,8,52,66,66,-115,225,-115,-82,-15,71,143,197,225,211,155,90,-3,-86,612,612,16,17,40,58,74,94,86,72,60,48,29,16,955,955,7,14,39,84,137,163,176,149,98,57,22,9,524,524,4,9,25,55,84,93,91,72,47,28,11,5,64,64,-36,-36,54,18,3,-31,-46,-42,-51,-51,-38,-15,25,45,19,19,73,72,65,21,5,0,0,0,0,0,0,6,59,16,0,0,0,2,0,12,0,0,0,0,0,0,2,0,0,82,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,2,0,0,82,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,39,39,38,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,72,72,11,11,1,1,0,0,0,0,4,4,8,386,7,148,19,19,39,38,42,42,29,29,57,57,62,64,66,66,62,57,53,48,47,50,53,57,3,0,0,3017,3017,9.69,9.69,4.026,4.028,0,0,520,500,170,170,94,94,48,48,240,54492,475528096,475528000,930
277,7060411940,7060414650,7060047060,7060047060,3345.699951,3345.699951,7650.3,7650.3,742889,0,0,3,14730,26.762,20.134,33.723,101,3,3,8,8,14,14,35,35,1083,494,585,641.536,641.536,2576.368,2576.368,39,374,374,275,636,7,7,38,8,52,61,61,-124,221,-124,-90,-21,67,140,192,221,208,151,86,-9,-91,571,571,15,15,33,55,70,90,82,73,54,45,24,14,934,934,6,13,37,82,135,160,174,149,96,55,20,8,490,490,3,7,23,51,79,87,87,69,44,26,10,4,61,61,-39,-39,62,14,-10,-33,-48,-43,-53,-51,-43,-18,16,42,22,22,85,81,79,34,6,0,0,0,0,0,1,6,60,16,0,2,0,8,0,12,0,0,1,0,1,0,5,0,0,68,0,0,0,3,0,0,0,2,0,8,0,12,0,0,1,0,1,0,5,0,0,68,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92,0,0,0,0,0,11,40,40,37,37,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,22,69,69,9,9,2,2,0,0,0,0,5,5,8,386,7,148,18,18,39,39,43,43,31,31,55,55,59,61,63,63,59,55,51,47,46,48,51,54,1,0,0,2499,2499,37.981,37.981,5.476,5.469,0,0,740,700,193,193,75,75,66,66,240,54162,2041789568,2041790976,925
